FISCAL_YEAR,PRODUCT,CONVEYANCE,ORIGIN,COUNT_OF_LINES,SUM_OF_MSRP,duty_rate,product_complexity,hts_chapter,country_seizure_history,country_avg_seizure_value,product_seizure_history,conveyance_seizure_history,log_declared_value,line_count_log,line_complexity_score,line_risk_tier,complexity_bonus,declared_value_category,declared_line_category,tariff_evasion_incentive,high_value_shipment,complex_shipment,extremely_complex,very_complex,is_china,is_hong_kong,is_vietnam,is_mexico,is_express,is_air_freight,is_vessel,high_duty_product,complex_product,is_clothing,is_electronics,is_jewelry,fiscal_year_trend,china_clothing,china_electronics,express_clothing,high_duty_express,significant_seizure,repeat_country,repeat_product,high_risk_seizure
2020,Watch,Commercial Vessel,Dominican Republic,55,421573,3.8,High,91,103,334914.5048543689,442,300,12.951750604478406,4.02535169073515,8,4,1.8718021769015913,4,4,1.4134048920638482,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Commercial Vessel,People's Republic of China,18,864622,3.8,High,91,472,14582791.302966101,442,300,13.670048852758676,2.9444389791664403,4,2,1.0296194171811581,4,2,1.0543098702442129,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Express Consignment,Democratic Socialist Republic of Sri Lanka,1,1350,3.8,High,91,4,3576.0,442,1448,7.208600337960199,0.6931471805599453,1,0,0.0,1,0,0.27392681284248754,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Express Consignment,Federal Republic of Nigeria,3,117730,3.8,High,91,95,169082.52631578947,442,1448,11.67615764004789,1.3862943611198906,1,0,0.0,4,0,0.44369399032181983,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,Federative Republic of Brazil,9,72106,3.8,High,91,26,30718.384615384617,442,1448,11.185906405939006,2.302585092994046,2,1,0.0,3,1,0.4250644434256822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,Hashemite Kingdom of Jordan,1,7665,3.8,High,91,26,81523.88461538461,442,1448,8.9445502459405,0.6931471805599453,1,0,0.0,1,0,0.33989290934573896,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Express Consignment,Hong Kong Special Administrative Region,678,92772505,3.8,High,91,284,8244237.552816901,442,1448,18.34566088230762,6.520621127558696,10,5,4.231203744939298,4,4,3.6468558166147313,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Express Consignment,Kingdom of Bahrain,16,1252100,3.8,High,91,42,172736.30952380953,442,1448,14.040333498314974,2.833213344056216,4,2,0.9555114450274363,4,2,1.0433292482223673,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,Kingdom of Saudi Arabia,45,1435395,3.8,High,91,57,420723.94736842107,442,1448,14.176951327294555,3.828641396489095,6,3,1.7047480922384253,4,3,1.4571131181377646,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,Kingdom of Thailand,9,66196,3.8,High,91,125,997476.0,442,1448,11.1003904236777,2.302585092994046,2,1,0.0,3,1,0.4218148360997526,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,Express Consignment,Malaysia,1,12900,3.8,High,91,96,637294.28125,442,1448,9.465060106725137,0.6931471805599453,1,0,0.0,2,0,0.3596722840555552,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Express Consignment,People's Republic of China,301,19381520,3.8,High,91,472,14582791.302966101,442,1448,16.779830644319404,5.71042701737487,10,5,3.4372078191851885,4,4,2.829312638103937,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Express Consignment,Republic of Albania,1,32950,3.8,High,91,15,39598.86666666667,442,1448,10.402776888483789,0.6931471805599453,1,0,0.0,2,0,0.3953055217623839,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Express Consignment,Republic of Cameroon,1,593842,3.8,High,91,24,41624.916666666664,442,1448,13.294370253644491,0.6931471805599453,1,0,0.0,4,0,0.5051860696384907,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,Republic of Chile,1,218500,3.8,High,91,17,57731.41176470588,442,1448,12.294545870166347,0.6931471805599453,1,0,0.0,4,0,0.46719274306632114,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,Republic of Colombia,15,393400,3.8,High,91,105,596276.8285714285,442,1448,12.882584726875908,2.772588722239781,4,2,0.9162907318741551,4,2,0.9380975531584422,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Express Consignment,Republic of India,8,56380,3.8,High,91,86,2389196.6744186045,442,1448,10.939887501296903,2.1972245773362196,2,1,0.0,3,1,0.4157157250492823,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Express Consignment,Republic of Singapore,4,20845,3.8,High,91,111,623126.0360360361,442,1448,9.944917362299268,1.6094379124341003,1,0,0.0,2,0,0.37790685976737215,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,Express Consignment,Republic of Slovenia,1,6300,3.8,High,91,4,8637.0,442,1448,8.748463629942055,0.6931471805599453,1,0,0.0,1,0,0.3324416179377981,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Express Consignment,Republic of Turkiye,61,1972563,3.8,High,91,137,1184784.781021898,442,1448,14.49484477731015,4.127134385045092,8,4,1.9600947840472698,4,4,1.630432347993842,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Express Consignment,Republic of the Philippines,1,7700,3.8,High,91,138,1315450.7536231885,442,1448,8.94910546953925,0.6931471805599453,1,0,0.0,1,0,0.34006600784249147,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,Express Consignment,Socialist Republic of Vietnam,11,2658351,3.8,High,91,145,961935.6965517241,442,1448,14.793216939885992,2.4849066497880004,4,2,0.7419373447293773,4,2,0.9792165673782847,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Express Consignment,Sultanate of Oman,3,42700,3.8,High,91,9,21061.0,442,1448,10.661977618146238,1.3862943611198906,1,0,0.0,2,0,0.40515514948955705,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,Taiwan,15,398375,3.8,High,91,88,319837.6818181818,442,1448,12.895151561914165,2.772588722239781,4,2,0.9162907318741551,4,2,0.9390126581199287,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Express Consignment,United Arab Emirates,12,327748,3.8,High,91,120,509279.625,442,1448,12.700003350515265,2.5649493574615367,4,2,0.7884573603642702,4,2,0.8631097498174369,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Express Consignment,United Kingdom of Great Britain and Northern Ireland,6,32724,3.8,High,91,86,127475.40697674418,442,1448,10.3958945907781,1.9459101490553132,2,1,0.0,2,1,0.39504399444956784,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Express Consignment,United Mexican States,6,72748,3.8,High,91,170,261079.97647058824,442,1448,11.194770439234798,1.9459101490553132,2,1,0.0,3,1,0.4254012766909223,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,Express Consignment,United States of America,2,65000,3.8,High,91,197,300035.71065989847,442,1448,11.082157933374816,1.0986122886681098,1,0,0.0,3,0,0.421122001468243,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,Express Consignment,Unknown,244,23824073,3.8,High,91,345,1934068.895652174,442,1448,16.98620714001259,5.501258210544727,10,5,3.2347491740244907,4,4,2.7334284129271342,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Canada,6,211300,3.8,High,91,107,56862.40186915888,442,945,12.261038936200617,1.9459101490553132,2,1,0.0,4,1,0.4659194795756234,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Federal Republic of Germany,5,95300,3.8,High,91,49,44120.28571428572,442,945,11.464795582766675,1.791759469228055,2,1,0.0,3,0,0.43566223214513367,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Mail,Federal Republic of Nigeria,6,467000,3.8,High,91,95,169082.52631578947,442,945,13.054086677976365,1.9459101490553132,2,1,0.0,4,1,0.4960552937631018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Mail,Hong Kong Special Administrative Region,37,538500,3.8,High,91,284,8244237.552816901,442,945,13.19654463258707,3.6375861597263857,6,3,1.547562508716013,4,3,1.2775228493219015,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Japan,2,2400,3.8,High,91,47,14714.510638297872,442,945,7.783640596221253,1.0986122886681098,1,0,0.0,1,0,0.2957783426564076,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Kingdom of Sweden,1,34650,3.8,High,91,4,20292.5,442,945,10.453081864230466,0.6931471805599453,1,0,0.0,2,0,0.3972171108407577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Kingdom of Thailand,39,704430,3.8,High,91,125,997476.0,442,945,13.465145663721563,3.6888794541139363,6,3,1.589235205116581,4,3,1.3248483093921681,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Kingdom of the Netherlands,253,8958480,3.8,High,91,43,717691.0697674418,442,945,16.008111239329068,5.537334267018537,10,5,3.269568939183719,4,4,2.597213911852613,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Mail,Malaysia,1,13400,3.8,High,91,96,637294.28125,442,945,9.503084610020228,0.6931471805599453,1,0,0.0,2,0,0.3611172151807686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,People's Republic of China,1069,24352847,3.8,High,91,472,14582791.302966101,442,945,17.008159361639095,6.975413927455952,10,5,4.681204872264089,4,4,3.671819837676347,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Republic of Bulgaria,1,41800,3.8,High,91,38,69866.1052631579,442,945,10.640675541671662,0.6931471805599453,1,0,0.0,2,0,0.40434567058352316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2020,Watch,Mail,Republic of Chile,2,14200,3.8,High,91,17,57731.41176470588,442,945,9.561067663645012,1.0986122886681098,1,0,0.0,2,0,0.3633205712185104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Republic of India,5,10750,3.8,High,91,86,2389196.6744186045,442,945,9.282754052485227,1.791759469228055,2,1,0.0,2,0,0.3527446539944386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Republic of Indonesia,1,25100,3.8,High,91,28,23067.821428571428,442,945,10.130662964963708,0.6931471805599453,1,0,0.0,2,0,0.3849651926686209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Republic of Korea,14,249130,3.8,High,91,102,2899829.205882353,442,945,12.425734141520106,2.70805020110221,4,2,0.8754687373538999,4,2,0.8855548850014944,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Republic of Singapore,48,1250255,3.8,High,91,111,623126.0360360361,442,945,14.038858888309827,3.8918202981106265,6,3,1.7578579175523736,4,3,1.4712527692639792,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Republic of Slovenia,1,8950,3.8,High,91,4,8637.0,442,945,9.099520536870939,0.6931471805599453,1,0,0.0,1,0,0.34578178040109564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Republic of Turkiye,48,1226559,3.8,High,91,137,1184784.781021898,442,945,14.019724061174328,3.8918202981106265,6,3,1.7578579175523736,4,3,1.4692474661523474,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,Mail,Republic of Uganda,2,43100,3.8,High,91,20,47089.2,442,945,10.67130147767883,1.0986122886681098,1,0,0.0,2,0,0.4055094561517955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Russian Federation,1,30400,3.8,High,91,32,27191.9375,442,945,10.322230781590136,0.6931471805599453,1,0,0.0,2,0,0.39224476970042516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,State of Qatar,3,29250,3.8,High,91,12,25340.833333333332,442,945,10.283669040109793,1.3862943611198906,1,0,0.0,2,0,0.3907794235241721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Taiwan,3,84600,3.8,High,91,88,319837.6818181818,442,945,11.345701365855424,1.3862943611198906,1,0,0.0,3,0,0.43113665190250605,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Territory of Guam,1,1,3.8,High,91,2,26033.0,442,945,0.6931471805599453,0.6931471805599453,1,0,0.0,0,0,0.02633959286127792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,United Arab Emirates,1,19000,3.8,High,91,120,509279.625,442,945,9.852246888342531,0.6931471805599453,1,0,0.0,2,0,0.3743853817570162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,Mail,United Kingdom of Great Britain and Northern Ireland,7,45031,3.8,High,91,86,127475.40697674418,442,945,10.715128627143862,2.0794415416798357,2,1,0.0,2,1,0.40717488783146677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,United Republic of Tanzania,1,30000,3.8,High,91,25,21458.28,442,945,10.308985993422082,0.6931471805599453,1,0,0.0,2,0,0.3917414677500391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,Watch,Mail,Unknown,334,7909265,3.8,High,91,345,1934068.895652174,442,945,15.883545541506482,5.814130531825066,10,5,3.5380565643793527,4,4,2.739056268189572,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,No Transportation Involved,People's Republic of China,52,11148154,3.8,High,91,472,14582791.302966101,442,372,16.226784571326572,3.970291913552122,8,4,1.824549292051046,4,4,1.7416674091818014,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,Watch,No Transportation Involved,Republic of the Philippines,3,31750,3.8,High,91,138,1315450.7536231885,442,372,10.36567949988784,1.3862943611198906,1,0,0.0,2,0,0.3938958209957379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,No Transportation Involved,United States of America,7,48653,3.8,High,91,197,300035.71065989847,442,372,10.792489304172612,2.0794415416798357,2,1,0.0,2,1,0.4101145935585593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2020,Watch,No Transportation Involved,Unknown,22,3246085,3.8,High,91,345,1934068.895652174,442,372,14.992960520852352,3.1354942159291497,4,2,1.1631508098056809,4,2,1.232417318298522,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
2020,other,Auto,Italian Republic,1,200,7.5,Medium,99,60,34702.61666666667,685,143,5.303304908059076,0.6931471805599453,1,0,0.0,0,0,0.3977478681044307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Auto,People's Republic of China,6,19137,7.5,Medium,99,472,14582791.302966101,685,143,9.859431166339208,1.9459101490553132,2,1,0.0,2,1,0.7394573374754405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Auto,United Mexican States,28,2663,7.5,Medium,99,170,261079.97647058824,685,143,7.88758403166028,3.367295829986474,6,3,1.33500106673234,1,3,1.3813137845900794,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Auto,Unknown,1,44245,7.5,Medium,99,345,1934068.895652174,685,143,10.697520250869932,0.6931471805599453,1,0,0.0,2,0,0.8023140188152449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Air,Dominican Republic,5,73901,7.5,Medium,99,103,334914.5048543689,685,1047,11.210495170169539,1.791759469228055,2,1,0.0,3,0,0.8407871377627154,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Air,Federal Republic of Nigeria,39,32999,7.5,Medium,99,95,169082.52631578947,685,1047,10.404262840448617,3.6888794541139363,6,3,1.589235205116581,2,3,2.0204312722331847,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,French Republic,7,19345,7.5,Medium,99,56,22283.285714285714,685,1047,9.870240958742492,2.0794415416798357,2,1,0.0,2,1,0.7402680719056869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Hong Kong Special Administrative Region,374,8399347,7.5,Medium,99,284,8244237.552816901,685,1047,15.94366464175341,5.926926025970411,10,5,3.648057459593681,4,4,5.558030202852146,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
2020,other,Commercial Air,Islamic Republic of Afghanistan,1,200,7.5,Medium,99,12,36838.416666666664,685,1047,5.303304908059076,0.6931471805599453,1,0,0.0,0,0,0.3977478681044307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Islamic Republic of Pakistan,2,61912,7.5,Medium,99,54,227779.8148148148,685,1047,11.033485452777471,1.0986122886681098,1,0,0.0,3,0,0.8275114089583103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
2020,other,Commercial Air,Japan,1,1,7.5,Medium,99,47,14714.510638297872,685,1047,0.6931471805599453,0.6931471805599453,1,0,0.0,0,0,0.0519860385419959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Kingdom of Spain,1,7350,7.5,Medium,99,21,7417.142857142857,685,1047,8.902591637374087,0.6931471805599453,1,0,0.0,1,0,0.6676943728030565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Malaysia,8,624315,7.5,Medium,99,96,637294.28125,685,1047,13.344411929425574,2.1972245773362196,2,1,0.0,4,1,1.000830894706918,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
2020,other,Commercial Air,Mongolia,5,3200,7.5,Medium,99,8,14876.75,685,1047,8.071218539969863,1.791759469228055,2,1,0.0,1,0,0.6053413904977397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,People's Republic of China,771,40212105,7.5,Medium,99,472,14582791.302966101,685,1047,17.50967865253302,6.648984550024776,10,5,4.35799005684564,4,4,7.036251308912572,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
2020,other,Commercial Air,Republic of Azerbaijan,9,15375,7.5,Medium,99,12,12557.916666666666,685,1047,9.640563131210074,2.302585092994046,2,1,0.0,2,1,0.7230422348407555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Republic of Colombia,7,7749,7.5,Medium,99,105,596276.8285714285,685,1047,8.955448122347393,2.0794415416798357,2,1,0.0,1,1,0.6716586091760545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Air,Republic of Cote d'Ivoire,5,6741,7.5,Medium,99,4,26487.5,685,1047,8.816111895794005,1.791759469228055,2,1,0.0,1,0,0.6612083921845504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Republic of Kenya,1,1085,7.5,Medium,99,24,51269.041666666664,685,1047,6.990256500493881,0.6931471805599453,1,0,0.0,1,0,0.524269237537041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Republic of Korea,49,5614846,7.5,Medium,99,102,2899829.205882353,685,1047,15.54092489734176,3.912023005428146,6,3,1.7749523509116738,4,3,3.234399455941521,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
2020,other,Commercial Air,Republic of Liberia,3,2290,7.5,Medium,99,17,39341.58823529412,685,1047,7.736743682453495,1.3862943611198906,1,0,0.0,1,0,0.5802557761840121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Republic of Nicaragua,19,56850,7.5,Medium,99,6,83305.0,685,1047,10.948189089173493,2.995732273553991,4,2,1.0647107369924282,3,2,1.69536326722799,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Republic of Peru,2,900,7.5,Medium,99,20,45019.45,685,1047,6.803505257608338,1.0986122886681098,1,0,0.0,0,0,0.5102628943206253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Republic of Senegal,1,55,7.5,Medium,99,10,289546.1,685,1047,4.02535169073515,0.6931471805599453,1,0,0.0,0,0,0.30190137680513623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,Republic of Turkiye,22,27343,7.5,Medium,99,137,1184784.781021898,685,1047,10.216252405355371,3.1354942159291497,4,2,1.1631508098056809,2,2,1.6574470997867783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Air,Republic of the Philippines,2,10,7.5,Medium,99,138,1315450.7536231885,685,1047,2.3978952727983707,1.0986122886681098,1,0,0.0,0,0,0.17984214545987778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Air,Socialist Republic of Vietnam,184,3088589,7.5,Medium,99,145,961935.6965517241,685,1047,14.943225234052917,5.220355825078324,10,5,2.9652730660692823,4,4,4.4440476405597655,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
2020,other,Commercial Air,United Arab Emirates,4,1565,7.5,Medium,99,120,509279.625,685,1047,7.356279876550748,1.6094379124341003,1,0,0.0,1,0,0.5517209907413061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Air,United Kingdom of Great Britain and Northern Ireland,3,3665,7.5,Medium,99,86,127475.40697674418,685,1047,8.20685642839965,1.3862943611198906,1,0,0.0,1,0,0.6155142321299738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Air,United Mexican States,39,158363,7.5,Medium,99,170,261079.97647058824,685,1047,11.97265145980483,3.6888794541139363,6,3,1.589235205116581,4,3,2.3250007993737816,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
2020,other,Commercial Air,United States of America,1,6840,7.5,Medium,99,197,300035.71065989847,685,1047,8.830689198760998,0.6931471805599453,1,0,0.0,1,0,0.6623016899070748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Air,Unknown,72,71654,7.5,Medium,99,345,1934068.895652174,685,1047,11.179618214492171,4.290459441148391,8,4,2.1041341542702074,3,4,2.602727604847985,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Truck,Canada,4,828,7.5,Medium,99,107,56862.40186915888,685,147,6.720220155135295,1.6094379124341003,1,0,0.0,0,0,0.5040165116351472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Truck,Federal Republic of Germany,1,3648,7.5,Medium,99,49,44120.28571428572,685,147,8.202208436436448,0.6931471805599453,1,0,0.0,1,0,0.6151656327327336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,other,Commercial Truck,French Republic,4,184644,7.5,Medium,99,56,22283.285714285714,685,147,12.126190341657926,1.6094379124341003,1,0,0.0,4,0,0.9094642756243445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
2020,other,Commercial Truck,People's Republic of China,1,240,7.5,Medium,99,472,14582791.302966101,685,147,5.484796933490655,0.6931471805599453,1,0,0.0,0,0,0.4113597700117991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Truck,Unknown,7,10488,7.5,Medium,99,345,1934068.895652174,685,147,9.258082367961604,2.0794415416798357,2,1,0.0,2,1,0.6943561775971203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2020,other,Commercial Vessel,British Virgin Islands,1,495,7.5,Medium,99,7,9628.57142857143,685,300,6.206575926724928,0.6931471805599453,1,0,0.0,0,0,0.4654931945043696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
